update_idx,total_steps,policy_loss,value_loss,entropy,constraint_loss_0,constraint_loss_1,constraint_loss_2,constraint_loss_3,constraint_violation_0,constraint_violation_1,constraint_violation_2,constraint_violation_3,lagrange_0,lagrange_1,lagrange_2,lagrange_3
97,802816,-0.07076095479897049,139.56601145491004,0.166319012769236,1.1837190142794138e+17,1.7825461180144026e+17,1.4880195946846618e+17,9.775877282647245e+16,1.1837190142794138e+17,1.7825461180144026e+17,1.4880195946846618e+17,9.775877282647245e+16,2462341526454272.0,3696711637663744.0,3088820220198912.0,2012089367396352.0
98,811008,-0.07742760593919229,141.48019788507372,0.13367005175314262,1.3462803481572147e+17,2.0267342502454886e+17,1.691519096539054e+17,1.112355641575342e+17,1.3462803481572147e+17,2.0267342502454886e+17,1.691519096539054e+17,1.112355641575342e+17,2580713509486592.0,3874966202220544.0,3237622046523392.0,2109848191762432.0
99,819200,-0.045594144873575715,165.91815320588648,0.10684763886274595,1.3856480183923507e+17,2.0862563122151424e+17,1.7414185419800576e+17,1.1456770286498611e+17,1.3856480183923507e+17,2.0862563122151424e+17,1.7414185419800576e+17,1.1456770286498611e+17,2715341675298816.0,4077639534903296.0,3406773964767232.0,2221083818196992.0
100,827392,-0.08449335284694826,159.66049051471055,0.019286023301475552,1.364282445880361e+17,2.0544769901985792e+17,1.715217867084923e+17,1.1288147293477274e+17,1.364282445880361e+17,2.0544769901985792e+17,1.715217867084923e+17,1.1288147293477274e+17,2853906447073280.0,4286265155387392.0,3580915829702656.0,2335651533946880.0
101,835584,-0.047595667462701385,143.132616026327,0.03704771725847422,1.7554845598744576e+17,2.6428160414947738e+17,2.2060092775569818e+17,1.453185004732416e+17,1.7554845598744576e+17,2.6428160414947738e+17,2.2060092775569818e+17,1.453185004732416e+17,2990334741053440.0,4491712768507904.0,3752437764587520.0,2448532938162176.0
102,843776,-0.026412283108584234,151.69081428833306,0.16896765331330243,1.4371823001849037e+17,2.165157610221732e+17,1.8084595454967808e+17,1.1908933276506522e+17,1.4371823001849037e+17,2.165157610221732e+17,1.8084595454967808e+17,1.1908933276506522e+17,3165883207778304.0,4755994454261760.0,3973038827634688.0,2593851546009600.0
103,851968,-0.07495188723714818,116.11630020383745,0.09957149429646961,1.5437064226576794e+17,2.3240215785530982e+17,1.9402186624178586e+17,1.2795421398348595e+17,1.5437064226576794e+17,2.3240215785530982e+17,1.9402186624178586e+17,1.2795421398348595e+17,3309601403437056.0,4972510198104064.0,4153884868083712.0,2712940788580352.0
104,860160,-0.06866389443439402,154.3566100122407,0.0550550244250303,1.9900981792106086e+17,2.9970501693813555e+17,2.5029000944838246e+17,1.650792326852772e+17,1.9900981792106086e+17,2.9970501693813555e+17,2.5029000944838246e+17,1.650792326852772e+17,3463972191731712.0,5204912489103360.0,4347906794455040.0,2840895112085504.0
105,868352,-0.03215752573123609,174.1927473526448,0.13063298315773864,1.742903226274939e+17,2.6251707696545792e+17,2.1927196179510067e+17,1.446752346313851e+17,1.742903226274939e+17,2.6251707696545792e+17,2.1927196179510067e+17,1.446752346313851e+17,3662981917310976.0,5504617454501888.0,4598196818935808.0,3005974327590912.0
106,876544,0.07213128555986259,158.3151089316234,0.054450610169396896,1.9767796574244045e+17,2.97776988939092e+17,2.4876873203213926e+17,1.642007916141609e+17,1.9767796574244045e+17,2.97776988939092e+17,2.4876873203213926e+17,1.642007916141609e+17,3837272227053568.0,5767134445568000.0,4817468858040320.0,3150649495650304.0
107,884736,0.04550373444453726,111.25531062390655,0.15215751280265977,1.850433058289746e+17,2.7874500959797248e+17,2.328886058512548e+17,1.538014903795712e+17,1.850433058289746e+17,2.7874500959797248e+17,2.328886058512548e+17,1.538014903795712e+17,4034950244335616.0,6064911507521536.0,5066237658791936.0,3314850390343680.0
108,892928,-0.03204741345234652,167.07383684441447,0.12791546112111973,2.549148817723228e+17,3.839659874535342e+17,3.2080437019725005e+17,2.119924045452411e+17,2.549148817723228e+17,3.839659874535342e+17,3.2080437019725005e+17,2.119924045452411e+17,4219993541574656.0,6343656495644672.0,5299126354837504.0,3468651827036160.0
109,901120,-0.04329286165739177,140.80355823785067,0.1395375259053253,2.041083220585349e+17,3.074714173209313e+17,2.5694530179170304e+17,1.6986076823630643e+17,2.041083220585349e+17,3.074714173209313e+17,2.5694530179170304e+17,1.6986076823630643e+17,4474908440526848.0,6727622276939776.0,5619930883948544.0,3680644165009408.0
110,909312,-0.01864043832938478,118.09452216280624,0.13754022232205898,2.251358462845911e+17,3.391874486994207e+17,2.835060839248036e+17,1.8748255519532646e+17,2.251358462845911e+17,3.391874486994207e+17,2.835060839248036e+17,1.8748255519532646e+17,4679016829157376.0,7035093616951296.0,5876876228689920.0,3850505021292544.0
111,917504,-0.03888461004407873,152.18498737737536,0.09656609054400178,2.2207693621664154e+17,3.345471660328223e+17,2.796414723518628e+17,1.850417940004864e+17,2.2207693621664154e+17,3.345471660328223e+17,2.796414723518628e+17,1.850417940004864e+17,4904152572362752.0,7374281142960128.0,6160382188060672.0,4037987591520256.0
112,925696,-0.09623115528120252,161.37763951998204,0.1346592017362127,2.524022400048169e+17,3.802874682235945e+17,3.179495569752064e+17,2.1045279620857856e+17,2.524022400048169e+17,3.802874682235945e+17,3.179495569752064e+17,2.1045279620857856e+17,5126229761982464.0,7708828493676544.0,6440023750606848.0,4223029278146560.0
113,933888,-0.0660806695032079,202.8824365902692,0.03597790644973031,2.747666672910336e+17,4.138868943009874e+17,3.460266171826176e+17,2.292115640900649e+17,2.747666672910336e+17,4.138868943009874e+17,3.460266171826176e+17,2.292115640900649e+17,5378632105066496.0,8089116172353536.0,6757973200207872.0,4433482138779648.0
114,942080,-0.03161379401899467,126.11690489854664,0.07013496784772855,2.940832483450552e+17,4.430738771369001e+17,3.705406068810056e+17,2.4549418024619213e+17,2.940832483450552e+17,4.430738771369001e+17,3.705406068810056e+17,2.4549418024619213e+17,5653398879731712.0,8503002843316224.0,7103999924764672.0,4662693805948928.0
115,950272,-0.03682599975672929,165.6135326474905,0.10038277418607322,3.048595961686262e+17,4.593365818246431e+17,3.8420894516353434e+17,2.546522702919762e+17,3.048595961686262e+17,4.593365818246431e+17,3.8420894516353434e+17,2.546522702919762e+17,5947482269810688.0,8946076501409792.0,7474540712034304.0,4908188231008256.0
116,958464,3.187788049359824,104.18874062784016,0.2318293040880235,2.8691888211807437e+17,4.323691693678264e+17,3.617556120542904e+17,2.3982901530355302e+17,2.8691888211807437e+17,4.323691693678264e+17,3.617556120542904e+17,2.3982901530355302e+17,6252341732835328.0,9405413590040576.0,7858749695852544.0,5162840600084480.0
117,966656,-0.06839334224969207,110.77068096632138,0.1779688624519622,2.124541135295611e+17,3.2019706182159565e+17,2.6797307700078182e+17,1.7770454674990694e+17,2.124541135295611e+17,3.2019706182159565e+17,2.6797307700078182e+17,1.7770454674990694e+17,6539260580593664.0,9837782579019776.0,8220505127518208.0,5402669426409472.0
118,974848,-0.07291600429107348,103.85276456316933,0.1502535666586482,2.7559769192320205e+17,4.1524231726012826e+17,3.474912010305536e+17,2.3062218596889395e+17,2.7559769192320205e+17,4.1524231726012826e+17,3.474912010305536e+17,2.3062218596889395e+17,6751714895986688.0,1.0157979907129344e+16,8488478337662976.0,5580374235152384.0
119,983040,0.07616491275712178,158.913937904872,0.11913446958715213,3.4351605417928294e+17,5.176978343932723e+17,4.3337329836189286e+17,2.876490952778711e+17,3.4351605417928294e+17,5.176978343932723e+17,4.3337329836189286e+17,2.876490952778711e+17,7027312746823680.0,1.0573222714015744e+16,8835969646067712.0,5810996262207488.0
120,991232,0.06878766533964153,121.68890669755638,0.12815914432212594,3.342131893758853e+17,5.036957599719752e+17,4.217335590326108e+17,2.800242570171515e+17,3.342131893758853e+17,5.036957599719752e+17,4.217335590326108e+17,2.800242570171515e+17,7370829062995968.0,1.10909208920064e+16,9269342583652352.0,6098645254406144.0
121,999424,0.0029754448059975402,111.54302819538862,0.19245913389022462,3.606763039526748e+17,5.43558176079872e+17,4.551755831485399e+17,3.023659381565686e+17,3.606763039526748e+17,5.43558176079872e+17,4.551755831485399e+17,3.023659381565686e+17,7705042480005120.0,1.1594616402870272e+16,9691076159864832.0,6378669605912576.0
