update_idx,total_steps,policy_loss,value_loss,entropy,constraint_loss_0,constraint_loss_1,constraint_loss_2,constraint_loss_3,constraint_violation_0,constraint_violation_1,constraint_violation_2,constraint_violation_3,lagrange_0,lagrange_1,lagrange_2,lagrange_3
96,794624,0.05522936763281905,105.58014813903719,0.30020181451982353,1.7841685848601395e+17,2.0382921790377165e+17,1.3967528281348506e+17,1.963661281114194e+17,1.7841685848601395e+17,2.0382921790377165e+17,1.3967528281348506e+17,1.963661281114194e+17,3455933086695424.0,3925309661380608.0,2696866336604160.0,3827484801892352.0
97,802816,-0.0747693881730811,71.4352577952668,0.23731316420889925,2.1657989347383706e+17,2.474024513956741e+17,1.6952143146018406e+17,2.3824556394073293e+17,2.1657989347383706e+17,2.474024513956741e+17,1.6952143146018406e+17,2.3824556394073293e+17,3634350054703104.0,4129138877136896.0,2836541625860096.0,4023850975100928.0
98,811008,-0.05407609792746371,87.03952551167458,0.1735126872372348,2.070466294448128e+17,2.3656183368148582e+17,1.6208182654900634e+17,2.2769238261786214e+17,2.070466294448128e+17,2.3656183368148582e+17,1.6208182654900634e+17,2.2769238261786214e+17,3850929954619392.0,4376541341417472.0,3006063179726848.0,4262096569106432.0
99,819200,-0.005843735991220456,106.45853570848703,0.194508260305156,1.7980404702327603e+17,2.0562432525493862e+17,1.4084748246777856e+17,1.977355870236836e+17,1.7980404702327603e+17,2.0562432525493862e+17,1.4084748246777856e+17,1.977355870236836e+17,4057976637751296.0,4613103039807488.0,3168145044930560.0,4489788891594752.0
100,827392,-0.031202622704768146,71.43222457868978,0.20162334651104175,2.1160322896861594e+17,2.4189327966522573e+17,1.6569032063215206e+17,2.325661568865403e+17,2.1160322896861594e+17,2.4189327966522573e+17,1.6569032063215206e+17,2.325661568865403e+17,4237780611760128.0,4818727283458048.0,3308992591822848.0,4687524622499840.0
101,835584,-0.05268941440681374,189.52777730021626,0.021920993135267963,3.176065093473403e+17,3.629899856551608e+17,2.4865147942495846e+17,3.489089869148324e+17,3.176065093473403e+17,3.629899856551608e+17,2.4865147942495846e+17,3.489089869148324e+17,4449383718322176.0,5060620378439680.0,3474683034861568.0,4920090659127296.0
102,843776,-0.005830989656715246,96.09512582561001,0.1314921603552648,2.5630466446983168e+17,2.931830919192904e+17,2.0078463584672154e+17,2.8157061704240333e+17,2.5630466446983168e+17,2.931830919192904e+17,2.0078463584672154e+17,2.8157061704240333e+17,4766990107410432.0,5423610613202944.0,3723334529318912.0,5268999843610624.0
103,851968,-0.03427888280839397,118.35818918142468,0.12202657215493673,2.7314105652923597e+17,3.124371897890898e+17,2.139516655464612e+17,2.999477684897055e+17,2.7314105652923597e+17,3.124371897890898e+17,2.139516655464612e+17,2.999477684897055e+17,5023294965153792.0,5716793670762496.0,3924119150133248.0,5550570383343616.0
104,860160,-0.02069141816082265,90.36984731629491,0.20901957940805005,2.1974914984155546e+17,2.5138168705581056e+17,1.721151106706309e+17,2.412221137158144e+17,2.1974914984155546e+17,2.5138168705581056e+17,1.721151106706309e+17,2.412221137158144e+17,5296436094697472.0,6029231066710016.0,4138070798499840.0,5850518014394368.0
105,868352,0.06398931466242175,143.8883924256079,0.1533514241273224,2.5999469421212467e+17,2.9742524829741875e+17,2.0364273042377933e+17,2.8530808040351334e+17,2.5999469421212467e+17,2.9742524829741875e+17,2.0364273042377933e+17,2.8530808040351334e+17,5516185412042752.0,6280612818190336.0,4310185975742464.0,6091740020736000.0
106,876544,-0.004397909873659955,65.75580012099817,0.18518604175187647,2.4897492482208563e+17,2.849409981386588e+17,1.950800087445668e+17,2.731786117232722e+17,2.4897492482208563e+17,2.849409981386588e+17,1.950800087445668e+17,2.731786117232722e+17,5776180183564288.0,6578038229696512.0,4513828628856832.0,6377048255758336.0
107,884736,0.07547280466224038,129.6655105855316,0.18062085251585813,2.915957407261655e+17,3.336612688984801e+17,2.2843977564684288e+17,3.198064603158282e+17,2.915957407261655e+17,3.336612688984801e+17,2.2843977564684288e+17,3.198064603158282e+17,6025155142746112.0,6862979245015040.0,4708908727795712.0,6650226966265856.0
108,892928,-0.027990043123281794,109.23905033804476,0.22200790810165927,2.896933794516828e+17,3.316204378783744e+17,2.2700558298749338e+17,3.1766839123614106e+17,2.896933794516828e+17,3.316204378783744e+17,2.2700558298749338e+17,3.1766839123614106e+17,6316750673018880.0,7196640758726656.0,4937348374593536.0,6970033452351488.0
109,901120,-0.06437555284173868,68.90384799428284,0.1354015427241393,3.349722303561728e+17,3.83630773846016e+17,2.6258498898834227e+17,3.672749886270341e+17,3.349722303561728e+17,3.83630773846016e+17,2.6258498898834227e+17,3.672749886270341e+17,6606444069650432.0,7528261089230848.0,5164354039185408.0,7287701581594624.0
110,909312,-0.04857275312497222,84.66273751016706,0.18001091590849683,2.505965326743634e+17,2.8709470089930342e+17,1.964695165641687e+17,2.7470603953268326e+17,2.505965326743634e+17,2.8709470089930342e+17,1.964695165641687e+17,2.7470603953268326e+17,6941416085258240.0,7911891863076864.0,5426939212857344.0,7654976583106560.0
111,917504,-0.05223231033687625,71.15533007169142,0.18288839593151351,3.2641445647928525e+17,3.739454164351058e+17,2.559018652569436e+17,3.5769439405840794e+17,3.2641445647928525e+17,3.739454164351058e+17,2.559018652569436e+17,3.5769439405840794e+17,7192012394594304.0,8198986804494336.0,5623408733716480.0,7929682691358720.0
112,925696,-0.07753157354363793,64.61320417234674,0.1459536704714992,3.922342118151946e+17,4.494306692531487e+17,3.075682774233907e+17,4.297337087155241e+17,3.922342118151946e+17,4.494306692531487e+17,3.075682774233907e+17,4.297337087155241e+17,7518426687864832.0,8572932427087872.0,5879310401404928.0,8287377231446016.0
113,933888,0.025592846949166415,93.83336977940053,0.22751069830337656,3.683961812497203e+17,4.220671920921641e+17,2.8882717044742554e+17,4.034656543734497e+17,3.683961812497203e+17,4.220671920921641e+17,2.8882717044742554e+17,4.034656543734497e+17,7910660818075648.0,9022362636779520.0,6186878915051520.0,8717110721118208.0
114,942080,-0.07527066045440733,122.46657348237932,0.13988103393421625,3.957892077857014e+17,4.534858399350784e+17,3.1027847050664346e+17,4.333341969796301e+17,3.957892077857014e+17,4.534858399350784e+17,3.1027847050664346e+17,4.333341969796301e+17,8279056806051840.0,9444430146699264.0,6475706338902016.0,9120576727678976.0
115,950272,-0.04064854728812861,110.52789121796377,0.1851165746265906,3.511532963055534e+17,4.024702527529288e+17,2.753675160358748e+17,3.844122517354578e+17,3.511532963055534e+17,4.024702527529288e+17,2.753675160358748e+17,3.844122517354578e+17,8674846095441920.0,9897916416131072.0,6785984976912384.0,9553911010557952.0
116,958464,-0.027918638700612064,97.38733048434369,0.060086566291374766,4.494079574660874e+17,5.1518630931726336e+17,3.524560457857761e+17,4.918661830882099e+17,4.494079574660874e+17,5.1518630931726336e+17,3.524560457857761e+17,4.918661830882099e+17,9025999400337408.0,1.0300387064020992e+16,7061352510128128.0,9938323468451840.0
117,966656,-0.04693961752036557,91.53984366846271,0.06149907366386742,4.710163846088622e+17,5.398521346994995e+17,3.69339459147137e+17,5.153220990032937e+17,4.710163846088622e+17,5.398521346994995e+17,3.69339459147137e+17,5.153220990032937e+17,9475407598321664.0,1.0815573759885312e+16,7413808800727040.0,1.0430189565640704e+16
118,974848,-0.02028304761461186,80.47268993966281,0.11504451058499399,3.211804718934262e+17,3.683910272889651e+17,2.5196355204520346e+17,3.513875953614848e+17,3.211804718934262e+17,3.683910272889651e+17,2.5196355204520346e+17,3.513875953614848e+17,9946423776772096.0,1.1355425379188736e+16,7783148070895616.0,1.0945511552974848e+16
119,983040,0.06430247443404369,103.9477144787088,0.10389312538427475,4.771961897127772e+17,5.4715375090139136e+17,3.742580900542546e+17,5.2185295755411456e+17,4.771961897127772e+17,5.4715375090139136e+17,3.742580900542546e+17,5.2185295755411456e+17,1.0267604652392448e+16,1.172381653532672e+16,8035111790444544.0,1.1296898933587968e+16
120,991232,-0.05775141845788312,74.05460698716342,0.2147709421988111,3.907903812492329e+17,4.4840259152143974e+17,3.066601151785861e+17,4.273782112114442e+17,3.907903812492329e+17,4.4840259152143974e+17,3.066601151785861e+17,4.273782112114442e+17,1.0744801288781824e+16,1.2270970672775168e+16,8409369871908864.0,1.181875141869568e+16
121,999424,0.1562768760486506,130.45414732769132,0.20927365773968631,4.4599620724483686e+17,5.11546479152726e+17,3.498361157352161e+17,4.8752534554148864e+17,4.4599620724483686e+17,5.11546479152726e+17,3.498361157352161e+17,4.8752534554148864e+17,1.1135591773110272e+16,1.2719372774670336e+16,8716029999972352.0,1.2246129655676928e+16
