update_idx,total_steps,policy_loss,value_loss,entropy,constraint_loss_0,constraint_loss_1,constraint_loss_2,constraint_loss_3,constraint_violation_0,constraint_violation_1,constraint_violation_2,constraint_violation_3,lagrange_0,lagrange_1,lagrange_2,lagrange_3
97,802816,-0.06881303582485998,379.16196843609214,0.43988815395277925,1.1649383248848486e+17,1.041403984436265e+17,1.0422402145687962e+17,1.0820093783467622e+17,1.1649383248848486e+17,1.041403984436265e+17,1.0422402145687962e+17,1.0820093783467622e+17,2837548527255552.0,2526663493550080.0,2543260052488192.0,2645036550324224.0
98,811008,-0.06565210714597924,428.1629637815058,0.27115733218670357,1.7033840295936e+17,1.5230390400293274e+17,1.5234704265445376e+17,1.5813679600841523e+17,1.7033840295936e+17,1.5230390400293274e+17,1.5234704265445376e+17,1.5813679600841523e+17,2954042267402240.0,2630803834011648.0,2647484144812032.0,2753237513928704.0
99,819200,-0.08227792749767104,454.5953405313194,0.49547920475015417,1.2294635942576128e+17,1.0994597445710643e+17,1.0992777238570598e+17,1.1408336799295078e+17,1.2294635942576128e+17,1.0994597445710643e+17,1.0992777238570598e+17,1.1408336799295078e+17,3124380670361600.0,2783107669295104.0,2799831198203904.0,2911374183235584.0
100,827392,-0.08563765053168026,306.9297475144267,0.3165451790118823,1.5573877832810496e+17,1.3930523702119629e+17,1.3921658030627226e+17,1.4446995237450547e+17,1.5573877832810496e+17,1.3930523702119629e+17,1.3921658030627226e+17,1.4446995237450547e+17,3247327061999616.0,2893053731799040.0,2909759007096832.0,3025457641422848.0
101,835584,-0.06417290156332456,356.63565089181066,0.31191208263044246,1.7881338704664986e+17,1.5995889293407027e+17,1.5992759121241702e+17,1.6598346074003866e+17,1.7881338704664986e+17,1.5995889293407027e+17,1.5992759121241702e+17,1.6598346074003866e+17,3403065797378048.0,3032358848561152.0,3048975540158464.0,3169927724793856.0
102,843776,-0.08438388781905815,359.8830086141825,0.29137024011288304,2.0489318438220595e+17,1.8333373704647475e+17,1.8317743459663872e+17,1.9008918802713805e+17,2.0489318438220595e+17,1.8333373704647475e+17,1.8317743459663872e+17,1.9008918802713805e+17,3581879244554240.0,3192317657743360.0,3208903210827776.0,3335911299350528.0
103,851968,-0.07725621941426652,264.27439424209297,0.4283772175258491,1.3159638920016691e+17,1.1775750635624858e+17,1.1764296816839885e+17,1.2206625190733414e+17,1.3159638920016691e+17,1.1775750635624858e+17,1.1764296816839885e+17,1.2206625190733414e+17,3786772538458112.0,3375651289563136.0,3392080613212160.0,3526000377856000.0
104,860160,-0.08845433706301264,377.01150763593614,0.270976934756618,2.2125755953577984e+17,1.9803822759922893e+17,1.9774053482600858e+17,2.0515840720266854e+17,2.2125755953577984e+17,1.9803822759922893e+17,1.9774053482600858e+17,2.0515840720266854e+17,3918368994230272.0,3493408823836672.0,3509723525545984.0,3648066569633792.0
105,868352,-0.09082621778452449,394.8855541460216,0.18203287167125382,2.1127440627243418e+17,1.8913357498364723e+17,1.888014881123205e+17,1.9586990476990874e+17,2.1127440627243418e+17,1.8913357498364723e+17,1.888014881123205e+17,1.9586990476990874e+17,4139626650402816.0,3691447081500672.0,3707464088289280.0,3853225077768192.0
106,876544,-0.07552496550852084,273.62786545418203,0.2349824924240238,1.941777391948923e+17,1.738366710018212e+17,1.7357156844044288e+17,1.800754030570373e+17,1.941777391948923e+17,1.738366710018212e+17,1.7357156844044288e+17,1.800754030570373e+17,4350901191966720.0,3880580798218240.0,3896265481912320.0,4049094913818624.0
107,884736,-0.07822579699313792,264.84316368587315,0.23962473152641905,1.81078621518037e+17,1.6215439431643955e+17,1.6175042687244698e+17,1.677738951667876e+17,1.81078621518037e+17,1.6215439431643955e+17,1.6175042687244698e+17,1.677738951667876e+17,4545078810902528.0,4054417452040192.0,4069836921503744.0,4229170276073472.0
108,892928,-0.08642250804041396,369.6165145095438,0.37521523945906665,2.0075314514650726e+17,1.7980995689827533e+17,1.7927308598627533e+17,1.859214204825764e+17,2.0075314514650726e+17,1.7980995689827533e+17,1.7927308598627533e+17,1.859214204825764e+17,4726157316456448.0,4216571794817024.0,4231587268919296.0,4396944315121664.0
109,901120,-0.08450766845089674,397.6346023455262,0.2795556143828435,2.2086658007289037e+17,1.978477887493243e+17,1.9732814924611584e+17,2.046726807612293e+17,2.2086658007289037e+17,1.978477887493243e+17,1.9732814924611584e+17,2.046726807612293e+17,4926910530322432.0,4396381674405888.0,4410860277596160.0,4582865933172736.0
110,909312,-0.09048859129052289,414.941696703434,0.26914300301723415,2.5866777265596006e+17,2.3174260549746688e+17,2.3117910578823168e+17,2.397988646331351e+17,2.5866777265596006e+17,2.3174260549746688e+17,2.3117910578823168e+17,2.397988646331351e+17,5147777076035584.0,4594229342896128.0,4608188523479040.0,4787538841567232.0
111,917504,-0.08518338164321904,313.002027252689,0.20592156255588634,2.4998650987937792e+17,2.239907049242624e+17,2.2343040067069542e+17,2.3174789689717555e+17,2.4998650987937792e+17,2.239907049242624e+17,2.2343040067069542e+17,2.3174789689717555e+17,5406444702662656.0,4825971819544576.0,4839367822540800.0,5027337603121152.0
112,925696,-0.07600620483071907,220.3079985724762,0.22690755853545852,2.829248374107013e+17,2.535797997782958e+17,2.5275703866320486e+17,2.6212589134413824e+17,2.829248374107013e+17,2.535797997782958e+17,2.5275703866320486e+17,2.6212589134413824e+17,5656431126642688.0,5049962417094656.0,5062798463729664.0,5259085448478720.0
113,933888,-0.076230940140249,206.64345499966294,0.18231969108455814,3.03881168258859e+17,2.724026142121001e+17,2.7154234944258048e+17,2.81625953401045e+17,3.03881168258859e+17,2.724026142121001e+17,2.7154234944258048e+17,2.81625953401045e+17,5939356191686656.0,5303542118088704.0,5315555678486528.0,5521211597520896.0
114,942080,-0.09153043930109561,364.7920961752534,0.1573244967185019,3.264856842169221e+17,2.926862501024891e+17,2.918777310989517e+17,3.027287426339963e+17,3.264856842169221e+17,2.926862501024891e+17,2.918777310989517e+17,3.027287426339963e+17,6243237475909632.0,5575944513257472.0,5587098006454272.0,5802837434957824.0
115,950272,-0.08253488363516226,421.80567091330886,0.29594399029156193,2.249507331941335e+17,2.0172296594181325e+17,2.0079674765449626e+17,2.0814567721612083e+17,2.249507331941335e+17,2.0172296594181325e+17,2.0079674765449626e+17,2.0814567721612083e+17,6569723173011456.0,5868630965223424.0,5878975930826752.0,6105566057332736.0
116,958464,-0.08270419460495759,504.22776821255684,0.22268850803811802,3.469040961810596e+17,3.1109870618096435e+17,3.101920214049096e+17,3.217226685648732e+17,3.469040961810596e+17,3.1109870618096435e+17,3.101920214049096e+17,3.217226685648732e+17,6794673695752192.0,6070353767956480.0,6079772631236608.0,6313711983656960.0
117,966656,-0.08377837000261934,270.19961445219815,0.14844137127511203,3.0803488267042816e+17,2.7630101858772582e+17,2.7523308355951e+17,2.853638462588846e+17,3.0803488267042816e+17,2.7630101858772582e+17,2.7523308355951e+17,2.853638462588846e+17,7141577667379200.0,6381452744720384.0,6389964833030144.0,6635434562027520.0
118,974848,-0.08881199419010954,182.97538843285292,0.08776948431328901,4.0281838562207334e+17,3.6139115830942106e+17,3.6007786038951936e+17,3.733905753799393e+17,4.0281838562207334e+17,3.6139115830942106e+17,3.6007786038951936e+17,3.733905753799393e+17,7449612721848320.0,6657753896452096.0,6665198148517888.0,6920798631624704.0
119,983040,-0.08537333960066462,310.04943503439426,0.15770349344347778,3.4390129556586496e+17,3.0858862421396685e+17,3.0720650373811405e+17,3.184549887265997e+17,3.4390129556586496e+17,3.0858862421396685e+17,3.0720650373811405e+17,3.184549887265997e+17,7852431262089216.0,7019144792768512.0,7025275858583552.0,7294189129695232.0
120,991232,-0.07404541536288889,289.86798859387636,0.050202423418795675,4.021719071446794e+17,3.609465089352008e+17,3.593681943532667e+17,3.7256281492291584e+17,4.021719071446794e+17,3.609465089352008e+17,3.593681943532667e+17,3.7256281492291584e+17,8196332514705408.0,7327733361147904.0,7332482521235456.0,7612644311695360.0
121,999424,-0.08473283370358331,232.6888955309987,0.15844588567051687,3.138395825105797e+17,2.8172671333380915e+17,2.8018629754329498e+17,2.903483447844536e+17,3.138395825105797e+17,2.8172671333380915e+17,2.8018629754329498e+17,2.903483447844536e+17,8598504662368256.0,7688679728349184.0,7691850487955456.0,7985206954819584.0
